ordem;restaurant_id;categoria;caminho_categorias;source_category_ids;source_id;tipo_original;nome;descricao;preco_direto_centavos;preco_fonte_centavos;preco_fonte_reais;origem_preco;preco_json_pointer;json_pointer;opcoes;sinalizacoes;estado_fonte;status_revisao_humana;observacoes_ike
239;madonna_cucina;| Vinhos Tintos Meia Garrafa;Adega > | Vinhos Tintos Meia Garrafa;691b1e1f308a9fdefff72671 > 692765afede94a7d9103fb0b;69de9e1158b41df72975265f;wine;CL Lapostolle Gran Selection Carmenere;"Paladar: Na boca é elegante, concentrado e cativante.

Aromas: No nariz tem notas de fruta madura. 

Amadurecimento: 46% do vinho é maturado em barricas de carvalho francês.";;19200;192,00;opcao ativa unica;/2/menus/10/menuItems/3/options/0/price;/2/menus/10/menuItems/3;350ml: R$ 192,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
240;madonna_cucina;| Vinhos Tintos Meia Garrafa;Adega > | Vinhos Tintos Meia Garrafa;691b1e1f308a9fdefff72671 > 692765afede94a7d9103fb0b;69fcfa8a55153376bd6a875f;wine;Chateau Marjosse;;;28900;289,00;opcao ativa unica;/2/menus/10/menuItems/4/options/0/price;/2/menus/10/menuItems/4;350ml: R$ 289,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
241;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;69e12bb5f473109115675edd;wine;Prosecco Cabert Extra Dry DOC;;;6400;64,00;opcao ativa unica;/2/menus/11/menuItems/0/options/0/price;/2/menus/11/menuItems/0;187ml: R$ 64,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
242;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;69e0114af4731091154df5f7;wine;"Gaierhof ""Nosiola"" DOC";;;7500;75,00;opcao ativa unica;/2/menus/11/menuItems/1/options/0/price;/2/menus/11/menuItems/1;187ml: R$ 75,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
243;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;692c7ab5dec6e888ee306542;wine;Robertson Blanc;;;5600;56,00;opcao ativa unica;/2/menus/11/menuItems/2/options/0/price;/2/menus/11/menuItems/2;Taça de 150ml: R$ 56,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
244;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;69276849ede94a7d91047cbc;wine;Bayanegra Rosé;;;6300;63,00;opcao ativa unica;/2/menus/11/menuItems/3/options/0/price;/2/menus/11/menuItems/3;Taça de 150ml: R$ 63,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
245;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;69e12b3cf47310911567508f;wine;Petit Pittacum ;Petit Pittacum é originado a partir da irresistível uva Mencía de vinhedos centenários, como os outros tintos do produtor. A diferença é que essa versão passa apenas três meses em barrica, resultando em um vinho cheio de fruta vermelha, saboroso e fácil de agradar. Também é ótimo para combinar com comida.;;8400;84,00;opcao ativa unica;/2/menus/11/menuItems/4/options/0/price;/2/menus/11/menuItems/4;187ml: R$ 84,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME;FONTE_VERIFICADA;PENDENTE;
246;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;692c7eccdec6e888ee32441f;wine;Epicuro Rosso;;;8400;84,00;opcao ativa unica;/2/menus/11/menuItems/5/options/0/price;/2/menus/11/menuItems/5;Taça de 150ml: R$ 84,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
247;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;69e0116ef4731091154dfed6;wine;Romulo IGT;;;5800;58,00;opcao ativa unica;/2/menus/11/menuItems/6/options/0/price;/2/menus/11/menuItems/6;187ml: R$ 58,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
248;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;69e12ae8f47310911567424b;wine;Porto Ramos Pinto Tawny 10 Years ;;;12800;128,00;opcao ativa unica;/2/menus/11/menuItems/7/options/0/price;/2/menus/11/menuItems/7;Taça de 60ml: R$ 128,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
249;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;692760531286fbb165cd3c1e;wine;Capofaro di Salina;;;15700;157,00;opcao ativa unica;/2/menus/11/menuItems/8/options/0/price;/2/menus/11/menuItems/8;Taça de 60ml: R$ 157,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
250;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;692c6366f71be2acd3ebe2ab;wine;"Tokaji Aszú ""3 Puttonyos""";;;17400;174,00;opcao ativa unica;/2/menus/11/menuItems/9/options/0/price;/2/menus/11/menuItems/9;Taça de 60ml: R$ 174,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
251;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;6927611c1286fbb165cd6aa8;wine;Jerez Napoleon Amontillado;;;7600;76,00;opcao ativa unica;/2/menus/11/menuItems/10/options/0/price;/2/menus/11/menuItems/10;Taça de 60ml: R$ 76,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
252;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;692c6681617a06b0f697f5b3;wine;Meandro Finest Reserve Port;;;6200;62,00;opcao ativa unica;/2/menus/11/menuItems/11/options/0/price;/2/menus/11/menuItems/11;Taça de 60ml: R$ 62,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
253;madonna_cucina;| Vinhos em Taça;Adega > | Vinhos em Taça;691b1e1f308a9fdefff72671 > 69276718ede94a7d91044331;692b64ff878d1d942723689d;wine;Grappa Unica ;;;17300;173,00;opcao ativa unica;/2/menus/11/menuItems/12/options/0/price;/2/menus/11/menuItems/12;Taça de 60ml: R$ 173,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
